		  NONPERIODIC TEMPLATES TEST
-------------------------------------------------------------------------------------
		  COMPUTATIONAL INFORMATION
-------------------------------------------------------------------------------------
	LAMBDA = 24.398438	M = 12500	N = 8	m = 9	n = 100000
-------------------------------------------------------------------------------------
		F R E Q U E N C Y
Template   W_1  W_2  W_3  W_4  W_5  W_6  W_7  W_8    Chi^2   P_value Assignment Index
000110011   25   22   18   25   24   24   18   22  4.000530 0.857076 SUCCESS  23
000110101   33   28   27   27   14   22   33   28 12.766467 0.120141 SUCCESS  24
000110111   24   20   31   26   17   30   21   30  8.248454 0.409584 SUCCESS  25
000111001   20   24   26   21   21   23   26   29  3.002265 0.934215 SUCCESS  26
000111011   24   23   26   22   25   29   37   24  8.088917 0.424833 SUCCESS  27
000111101   15   21   25   28   29   17   39   30 18.374759 0.018586 SUCCESS  28
000111111   18   19   22   28   18   27   17   33 11.237293 0.188613 SUCCESS  29
001000011   21   17   24   33   30   36   29   25 13.893818 0.084575 SUCCESS  30
001000101   30   26   14   27   28   22   27   25  7.401120 0.494036 SUCCESS  31
001000111   19   27   30   35   22   29   27   28  9.589626 0.295018 SUCCESS  32
001001011   19   18   20   21   20   23   23   27  5.550225 0.697469 SUCCESS  33
001001101   22   31   26   27   30   22   21   24  4.554607 0.803945 SUCCESS  34
001001111   26   30   34   22   23   23   21   23  6.325403 0.610832 SUCCESS  35
001010011   22   22   31   22   29   27   26   10 12.653268 0.124350 SUCCESS  36
001010101   18   21   24   24   23   18   14   24  8.642332 0.373360 SUCCESS  37
001010111   29   32   21   29   18   25   25   30  7.826111 0.450638 SUCCESS  38
001011011   25   22   13   28   33   17   19   22 13.245078 0.103691 SUCCESS  39
001011101   28   21   31   23   30   19   22   32  8.223961 0.411904 SUCCESS  40
001011111   27   27   17   23   33   38   25   20 14.782857 0.063508 SUCCESS  41
001100101   24   26   28   25   24   31   25   18  4.283195 0.830711 SUCCESS  42
001100111   22   26   17   30   21   22   21   29  6.120189 0.633771 SUCCESS  43
001101011   35   33   23   15   20   20   27   29 14.544544 0.068630 SUCCESS  44
001101101   21   16   25   28   20   22   35   14 14.448557 0.070797 SUCCESS  45
001101111   23   21   27   28   22   25   23   26  1.859025 0.985033 SUCCESS  46
001110101   26   32   32   15   20   28   23   28 10.748752 0.216346 SUCCESS  47
001110111   22   26   28   18   25   16   29   23  6.619984 0.578132 SUCCESS  48
001111011   16   25   26   25   24   16   31   15 11.711271 0.164559 SUCCESS  49
001111101   25   26   26   25   19   34   18   32  9.571090 0.296429 SUCCESS  50
001111111   26   18   29   35   24   26   20   28  8.986562 0.343431 SUCCESS  51
010000011   32   24   23   22   28   26   30   21  5.258292 0.729646 SUCCESS  52
010000111   18   17   27   27   23   40   31   26 16.977320 0.030346 SUCCESS  53
010001011   34   23   13   19   24   23   27   26 11.212800 0.189931 SUCCESS  54
010001111   14   24   21   36   25   27   24   28 11.637791 0.168111 SUCCESS  55
010010011   24   27   27   17   18   24   26   23  4.831977 0.775375 SUCCESS  56
010010111   22   20   20   25   28   23   22   33  5.909018 0.657423 SUCCESS  57
010011011    9   25   26   28   29   19   23   22 13.177556 0.105885 SUCCESS  58
010011111   26   24   30   32   28   26   26   19  5.894454 0.659053 SUCCESS  59
010100011   16   28   19   31   25   23   29   25  7.629503 0.470472 SUCCESS  60
010100111   23   24   34   28   24   22   21   24  5.291391 0.726026 SUCCESS  61
010101011   20   30   29   18   32   23   11   22 15.160848 0.056092 SUCCESS  62
010101111   26   26   26   29   23   18   18   31  6.621308 0.577986 SUCCESS  63
010110011   26   33   21   14    9   23   28   31 20.837986 0.007590 FAILURE  64
010110111   35   22   16   27   25   20   19   26 10.458805 0.234288 SUCCESS  65
010111011   26   24   28   22   30   28   24   28  3.343846 0.910965 SUCCESS  66
010111111   29   29   17   19   31   33   20   18 12.882975 0.115940 SUCCESS  67
011000111   28   26   20   25   27   29   23   33  5.894454 0.659053 SUCCESS  68
011001111   25   29   22   26   17   21   20   22  5.136487 0.742894 SUCCESS  69
011010111   32   26   23   15   27   31   23   20  9.417511 0.308308 SUCCESS  70
011011111   33   27   24   26   23   21   24   24  4.122334 0.845921 SUCCESS  71
011101111   27   19   26   23   27   24   31   27  4.139546 0.844319 SUCCESS  72
011111111   19   28   29   29   27   25   19   16  8.103481 0.423428 SUCCESS  73
100000000   28   22   21   32   34   17   19   24 11.196912 0.190790 SUCCESS  74
100010000   27   21   22   22   26   35   16   28  9.671711 0.288828 SUCCESS  75
100100000   26   35   19   20   23   32   21   21 10.434312 0.235856 SUCCESS  76
100101000   21   19   29   27   33   31   26   31  9.843826 0.276159 SUCCESS  77
100110000   25   23   30   25   25   24   24   25  1.486993 0.992922 SUCCESS  78
100111000   23   26   31   18   20   20   28   25  5.976540 0.649860 SUCCESS  79
101000000   16   23   23   25   25   17   28   26  6.161894 0.629103 SUCCESS  80
101000100   28   31   23   24   28   23   19   25  4.367929 0.822496 SUCCESS  81
101001000   25   28   32   27   27   31   26   37 12.269320 0.139586 SUCCESS  82
101001100   25   29   26   28   22   27   29   25  3.013518 0.933506 SUCCESS  83
101010000   24   27   23   25   27   26   29   19  2.918855 0.939346 SUCCESS  84
101010100   25   25   32   29   15   16   25   24 10.128477 0.256124 SUCCESS  85
101011000   34   25   33   25   26   27   21   17 10.274775 0.246268 SUCCESS  86
101011100   22   25   25   26   17   28   18   26  5.094783 0.747399 SUCCESS  87
101100000   26   20   23   18   27   17   18   20  7.905549 0.442750 SUCCESS  88
101100100   22   27   21   23   17   26   20   19  5.584648 0.693645 SUCCESS  89
101101000   21   30   24   16   23   31   32   25  9.206339 0.325190 SUCCESS  90
101101100   28   20   19   19   23   14   31   22 10.592525 0.225873 SUCCESS  91
101110000   18   20   21   17   25   23   23   28  6.093048 0.636810 SUCCESS  92
101110100   23   23   28   16   17   29   24   26  7.035045 0.532856 SUCCESS  93
101111000   25   16   18   31   22   17   23   22  9.473779 0.303917 SUCCESS  94
101111100   27   25   30   23   32   23   24   23  4.334830 0.825721 SUCCESS  95
110000000   32   26   22   20   31   23   22   19  7.027764 0.533640 SUCCESS  96
110000010   19   17   39   22   24   18   20   31 17.237478 0.027729 SUCCESS  97
110000100   20   21   26   31   33   21   21   27  7.663926 0.466968 SUCCESS  98
110001000   21   24   25   25   27   34   23   23  4.884935 0.769801 SUCCESS  99
110001010   20   25   31   27   27   23   25   21  3.842317 0.871062 SUCCESS 100
110010000   20   34   21   30   23   26   30   18  9.799473 0.279383 SUCCESS 101
110010010   17   19   17   23   28   22   26   25  6.872860 0.550410 SUCCESS 102
110010100   20   22   24   23   24   30   29   19  4.620805 0.797229 SUCCESS 103
110011000   26   23   24   32   23   23   18   24  4.553283 0.804079 SUCCESS 104
110011010   25   28   25   28   26   21   26   26  1.945083 0.982649 SUCCESS 105
110100000   25   22   24   24   23   17   27   21  3.450425 0.903003 SUCCESS 106
110100010   28   28   23   18   21   27   24   21  4.188532 0.839725 SUCCESS 107
110100100   22   28   19   28   25   31   28   28  5.538309 0.698792 SUCCESS 108
110101000   21   26   25   23   22   26   24   24  1.062002 0.997825 SUCCESS 109
110101010   27   34   37   23   24   22   22   22 11.741060 0.163136 SUCCESS 110
110101100   31   30   26   21   16   23   24   23  6.934425 0.543724 SUCCESS 111
110110000   19   19   20   18   25   16   21   29  9.413539 0.308619 SUCCESS 112
110110010   23   26   22   23   21   21   19   22  2.975123 0.935909 SUCCESS 113
110110100   21   30   20   25   27   33   31   26  8.030001 0.430545 SUCCESS 114
110111000   20   18   20   25   26   15   19   18 10.209239 0.250646 SUCCESS 115
110111010   24   23   25   17   20   29   23   19  5.458210 0.707665 SUCCESS 116
110111100   23   21   14   31   23   21   22   28  8.364963 0.398655 SUCCESS 117
111000000   25   19   20   26   26   23   23   21  2.942024 0.937943 SUCCESS 118
111000010   27   23   19   24   24   17   21   23  4.508931 0.808539 SUCCESS 119
111000100   23   25   25   20   29   28   21   19  4.103799 0.847639 SUCCESS 120
111000110   22   22   23   26   18   21   26   21  3.500735 0.899133 SUCCESS 121
111001000   30   26   23   31   25   27   24   20  4.495691 0.809864 SUCCESS 122
111001010   27   26   26   22   21   28   21   37  9.003773 0.341978 SUCCESS 123
111001100   27   24   24   36   25   18   24   27  8.045889 0.429000 SUCCESS 124
111010000   22   20   23   23   24   21   21   17  4.533424 0.806080 SUCCESS 125
111010010   23   25   23   26   26   38   40   33 21.683334 0.005538 FAILURE 126
111010100   27   26   29   21   22   30   19   29  5.486675 0.704516 SUCCESS 127
111010110   25   25   31   27   24   24   18   29  4.808807 0.777802 SUCCESS 128
111011000   21   18   21   24   19   22   27   31  6.331361 0.610168 SUCCESS 129
111011010   19   28   20   14   23   33   31   27 12.535436 0.128865 SUCCESS 130
111011100   25   30   30   23   21   22   22   16  6.721929 0.566910 SUCCESS 131
111100000   24   18   19   34   21   23   27   28  8.290159 0.405652 SUCCESS 132
111100010   23   27   30   25   31   25   26   26  3.793330 0.875272 SUCCESS 133
111100100   27   24   25   30   31   33   29   23  7.599052 0.473582 SUCCESS 134
111100110   26   37   23   32   26   26   27   26  9.980194 0.266419 SUCCESS 135
111101000   17   24   19   26   29   22   27   26  5.205333 0.735421 SUCCESS 136
111101010   28   29   23   25   24   30   14   32  9.910024 0.271398 SUCCESS 137
111101100   21   15   19   24   19   19   20   25  8.777376 0.361423 SUCCESS 138
111101110   28   23   26   19   21   28   20   24  3.840993 0.871177 SUCCESS 139
111110000   24   20   18   30   24   21   20   27  5.492633 0.703856 SUCCESS 140
111110010   30   19   20   20   31   29   24   21  7.442825 0.489693 SUCCESS 141
111110100   24   27   21   33   18   31   33   23 10.715653 0.218337 SUCCESS 142
111110110   28   17   15   21   19   30   15   24 13.413221 0.098401 SUCCESS 143
111111000   24   24   22   26   25   27   18   33  5.536985 0.698939 SUCCESS 144
111111010   24   27   22   30   20   26   27   22  3.325311 0.912317 SUCCESS 145
111111100   29   23   26   28   27   26   23   29  3.013518 0.933506 SUCCESS 146
111111110   19   28   29   29   27   25   19   16  8.103481 0.423428 SUCCESS 147

		  NONPERIODIC TEMPLATES TEST
-------------------------------------------------------------------------------------
		  COMPUTATIONAL INFORMATION
-------------------------------------------------------------------------------------
	LAMBDA = 24.398438	M = 12500	N = 8	m = 9	n = 100000
-------------------------------------------------------------------------------------
		F R E Q U E N C Y
Template   W_1  W_2  W_3  W_4  W_5  W_6  W_7  W_8    Chi^2   P_value Assignment Index
-------------------------------------------------------------------------------------
000000001   21   15   24   17   24   19   30   29 10.025208 0.263261 SUCCESS   0
000000011   20   21   15   23   34   14   28   31 16.016787 0.042140 SUCCESS   1
000000101   27   24   26   20   25   20   26   31  4.011784 0.856059 SUCCESS   2
000000111   23   24   26   26   29   18   26   35  7.808900 0.452357 SUCCESS   3
000001001   24   25   30   21   31   24   34   28  8.149157 0.419037 SUCCESS   4
000001011   29   31   26   21   24   26   19   25  4.706863 0.788398 SUCCESS   5
000001101   27   25   19   24   22   19   25   24  3.043969 0.931568 SUCCESS   6
000001111   27   26   24   24   32   32   32   25  7.768519 0.456402 SUCCESS   7
000010001   24   21   22   20   19   27   25   20  3.915797 0.864640 SUCCESS   8
000010011   19   25   29   28   26   17   34   26  9.138817 0.330721 SUCCESS   9
000010101   18   24   22   22   18   27   34   29  9.052760 0.337865 SUCCESS  10
000010111   31   34   28   25   29   16   18   25 11.952231 0.153348 SUCCESS  11
000011001   20   26   26   26   25   21   22   20  2.713641 0.951024 SUCCESS  12
000011011   26   22   16   24   25   34   25   27  7.570587 0.476498 SUCCESS  13
000011101   23   32   27   18   32   21   24   24  7.503065 0.483451 SUCCESS  14
000011111   24   17   26   20   28   33   29   29  8.732362 0.365374 SUCCESS  15
000100011   26   14   23   18   26   24   19   17 10.176140 0.252880 SUCCESS  16
000100101   33   24   23   26   28   32   25   27  6.632562 0.576744 SUCCESS  17
000100111   23   27   32   26   30   20   29   26  6.081133 0.638144 SUCCESS  18
000101001   23   27   29   31   19   27   20   26  5.562802 0.696073 SUCCESS  19
000101011   19   24   24   28   27   26   28   28  3.292212 0.914705 SUCCESS  20
000101101   24   22   28   20   21   27   16   24  5.390688 0.715118 SUCCESS  21
000101111   27   26   34   25   32   16   19   25 11.002952 0.201532 SUCCESS  22
000110011   30   29   29   19   22   19   19   16 10.059631 0.260866 SUCCESS  23
000110101   23   25   24   32   24   20   35   28  8.690657 0.369060 SUCCESS  24
000110111   25   27   22   22   32   31   21   28  6.122837 0.633474 SUCCESS  25
000111001   16   23   28   31   19   14   20   21 12.591704 0.126691 SUCCESS  26
000111011   24   36   24   21   32   24   21   26  9.257974 0.321003 SUCCESS  27
000111101   22   28   20   24   23   25   19   25  2.967842 0.936359 SUCCESS  28
000111111   24   23   21   24   25   26   33   24  3.850923 0.870317 SUCCESS  29
001000011   24   26   21   26   23   33   27   27  4.504297 0.809003 SUCCESS  30
001000101   22   25   23   29   25   20   18   17  6.127471 0.632956 SUCCESS  31
001000111   29   21   27   20   27   29   19   21  5.400617 0.714024 SUCCESS  32
001001011   22   29   23   22   30   26   25   26  3.029406 0.932499 SUCCESS  33
001001101   24   30   21   24   20   25   26   24  2.782487 0.947257 SUCCESS  34
001001111   25   29   31   22   32   25   23   30  6.878156 0.549834 SUCCESS  35
001010011   24   25   26   30   21   25   19   25  3.214760 0.920166 SUCCESS  36
001010101   20   20   22   29   22   22   25   18  5.017331 0.755722 SUCCESS  37
001010111   30   24   30   18   32   30   22   34 12.326912 0.137203 SUCCESS  38
001011011   32   20   25   23   20   29   24   31  6.935749 0.543581 SUCCESS  39
001011101   25   29   20   26   24   28   18   21  4.620805 0.797229 SUCCESS  40
001011111   20   31   19   24   25   21   24   18  6.153288 0.630066 SUCCESS  41
001100101   29   23   26   31   24   23   29   23  4.004502 0.856717 SUCCESS  42
001100111   36   30   22   20   20   22   22   19 10.636878 0.223135 SUCCESS  43
001101011   15   14   27   27   23   26   34   24 13.000807 0.111822 SUCCESS  44
001101101   30   24   23   17   23   25   24   27  4.129616 0.845244 SUCCESS  45
001101111   21   33   24   27   30   28   20   34 10.521693 0.230300 SUCCESS  46
001110101   26   20   23   21   29   25   23   18  4.230237 0.835776 SUCCESS  47
001110111   21   31   16   19   20   29   27   23  8.644980 0.373124 SUCCESS  48
001111011   17   24   12   31   27   26   21   27 11.856244 0.157734 SUCCESS  49
001111101   19   17   28   22   30   21   21   23  6.737817 0.565166 SUCCESS  50
001111111   35   20   26   21   27   24   24   26  6.588209 0.581641 SUCCESS  51
010000011   26   25   23   25   34   21   29   20  6.334009 0.609872 SUCCESS  52
010000111   19   26   17   25   22   23   17   23  6.406165 0.601834 SUCCESS  53
010001011   14   27   26   23   30   23   17   11 16.396102 0.037049 SUCCESS  54
010001111   26   22   19   27   24   21   28   24  2.926137 0.938907 SUCCESS  55
010010011   33   29   28   23   21   29   30   34 11.285618 0.186035 SUCCESS  56
010010111   25   33   19   18   22   27   20   24  7.475924 0.486259 SUCCESS  57
010011011   24   30   25   19   26   32   22   29  6.283698 0.615486 SUCCESS  58
010011111   29   23   35   23   25   25   18   34 11.495465 0.175174 SUCCESS  59
010100011   29   28   22   28   27   21   28   26  3.674174 0.885260 SUCCESS  60
010100111   31   35   28   30   23   22   21   20 10.122519 0.256532 SUCCESS  61
010101011   21   19   26   24   22   22   23   20  3.229324 0.919153 SUCCESS  62
010101111   31   20   24   27   27   34   24   26  7.267400 0.508076 SUCCESS  63
010110011   23   29   24   23   16   23   19   18  7.109849 0.524829 SUCCESS  64
010110111   25   20   25   25   23   32   29   32  6.741788 0.564731 SUCCESS  65
010111011   28   21   22   25   29   23   18   33  7.146920 0.520867 SUCCESS  66
010111111   20   30   24   28   21   27   20   20  5.120600 0.744612 SUCCESS  67
011000111   19   20   22   25   29   22   27   29  4.638017 0.795471 SUCCESS  68
011001111   34   30   15   17   14   20   22   21 17.430114 0.025929 SUCCESS  69
011010111   20   16   27   26   21   22   33   25  8.086269 0.425089 SUCCESS  70
011011111   19   23   23   31   32   33   23   33 12.046895 0.149124 SUCCESS  71
011101111   25   24   19   23   21   32   21   28  5.315884 0.723342 SUCCESS  72
011111111   28   21   31   25   25   23   14   33 10.714329 0.218417 SUCCESS  73
100000000   21   15   24   17   24   19   30   29 10.025208 0.263261 SUCCESS  74
100010000   22   22   18   24   29   25   31   31  6.833804 0.554666 SUCCESS  75
100100000   20   23   28   27   28   23   27   26  2.766600 0.948140 SUCCESS  76
100101000   26   32   31   25   29   24   27   22  5.852750 0.663722 SUCCESS  77
100110000   23   22   37   26   21   22   20   16 11.703989 0.164908 SUCCESS  78
100111000   30   21   34   28   25   27   13   27 12.367293 0.135553 SUCCESS  79
101000000   27   19   29   20   28   19   30   33  9.486357 0.302941 SUCCESS  80
101000100   24   26   26   22   21   24   31   17  5.129206 0.743681 SUCCESS  81
101001000   27   21   19   40   26   29   20   15 17.890852 0.022060 SUCCESS  82
101001100   29   22   26   26   21   30   20   31  5.842820 0.664833 SUCCESS  83
101010000   25   26   21   23   20   35   24   25  6.299586 0.613713 SUCCESS  84
101010100   24   30   28   25   19   36   25   20  9.673035 0.288728 SUCCESS  85
101011000   22   25   18   24   19   17   18   13 12.792946 0.119175 SUCCESS  86
101011100   29   18   23   17   30   30   32   29 11.037375 0.199590 SUCCESS  87
101100000   24   20   25   25   22   27   21   21  2.366102 0.967683 SUCCESS  88
101100100   25   33   31   19   21   23   26   20  7.731448 0.460133 SUCCESS  89
101101000   26   15   26   19   26   21   22   20  6.855649 0.552284 SUCCESS  90
101101100   28   26   32   23   14   26   23   26  8.070382 0.426625 SUCCESS  91
101110000   19   26   19   20   28   26   28   30  5.934835 0.654531 SUCCESS  92
101110100   23   26   26   28   27   24   28   19  2.927461 0.938827 SUCCESS  93
101111000   32   29   25   25   24   33   29   30  8.743615 0.364384 SUCCESS  94
101111100   18   26   22   23   23   24   32   28  5.256968 0.729791 SUCCESS  95
110000000   19   22   24   17   33   22   27   31  9.315566 0.316379 SUCCESS  96
110000010   25   27   28   16   26   27   32   18  8.417921 0.393746 SUCCESS  97
110000100   26   26   26   31   21   24   25   21  3.173055 0.923032 SUCCESS  98
110001000   24   18   17   30   29   31   24   28  8.689333 0.369177 SUCCESS  99
110001010   21   24   18   29   24   29   19   19  6.500828 0.591316 SUCCESS 100
110010000   16   25   21   24   19   15   34   34 16.288199 0.038436 SUCCESS 101
110010010   24   27   31   23   21   25   21   25  3.231972 0.918968 SUCCESS 102
110010100   21   26   26   25   25   23   28   18  3.104209 0.927649 SUCCESS 103
110011000   13   20   30   24   24   22   30   20 10.059631 0.260866 SUCCESS 104
110011010   20   23   23   26   20   29   25   24  2.832798 0.944408 SUCCESS 105
110100000   31   24   22   16   27   18   27   25  7.408402 0.493277 SUCCESS 106
110100010   21   26   33   24   23   22   18   12 12.313010 0.137775 SUCCESS 107
110100100   31   28   17   32   30   22   25   30 10.080815 0.259400 SUCCESS 108
110101000   26   22   18   24   24   28   26   25  2.773882 0.947737 SUCCESS 109
110101010   25   29   32   20   19   36   23   22 11.443831 0.177796 SUCCESS 110
110101100   23   24   19   19   19   19   26   15  8.879321 0.352578 SUCCESS 111
110110000   28   21   27   27   27   30   21   28  4.267308 0.832237 SUCCESS 112
110110010   28   36   32   21   24   31   20   26 11.970767 0.152513 SUCCESS 113
110110100   33   26   20   21   21   21   20   28  6.900002 0.547459 SUCCESS 114
110111000   11   28   19   17   24   19   25   25 12.980948 0.112507 SUCCESS 115
110111010   29   24   20   32   23   24   27   21  5.037190 0.753594 SUCCESS 116
110111100   27   28   28   23   31   24   28   31  5.717706 0.678819 SUCCESS 117
111000000   23   25   26   18   29   25   22   33  6.232064 0.621255 SUCCESS 118
111000010   20   28   25   31   22   23   26   27  3.952868 0.861351 SUCCESS 119
111000100   23   21   21   29   28   26   27   32  5.351631 0.719417 SUCCESS 120
111000110   25   27   23   21   30   22   22   29  3.588117 0.892244 SUCCESS 121
111001000   29   29   28   25   31   18   26   27  6.335333 0.609725 SUCCESS 122
111001010   19   23   19   22   24   20   24   20  4.448690 0.814544 SUCCESS 123
111001100   16   19   25   33   21   19   37   26 15.933378 0.043344 SUCCESS 124
111010000   22   28   31   22   29   16   28   16 10.306550 0.244166 SUCCESS 125
111010010   32   36   19   27   27   26   27   28 10.903655 0.207218 SUCCESS 126
111010100   28   21   25   28   29   33   18   23  7.452755 0.488662 SUCCESS 127
111010110   35   24   27   28   23   22   19   13 12.670480 0.123702 SUCCESS 128
111011000   21   20   23   28   32   25   15   32 10.595173 0.225709 SUCCESS 129
111011010   24   27   17   21   30   26   26   31  6.494870 0.591977 SUCCESS 130
111011100   14   23   21   21   28   18   24   32 10.381353 0.239273 SUCCESS 131
111100000   26   26   25   14   19   28   31   26  8.552965 0.381397 SUCCESS 132
111100010   33   21   18   36   24   29   28   28 13.063696 0.109677 SUCCESS 133
111100100   26   24   32   27   25   22   29   26  4.115053 0.846597 SUCCESS 134
111100110   19   24   21   31   19   25   37   33 14.689518 0.065471 SUCCESS 135
111101000   20   31   27   27   32   17   16   18 12.729396 0.121506 SUCCESS 136
111101010   28   22   27   21   21   37   18   28 11.070474 0.197738 SUCCESS 137
111101100   19   26   25   20   29   32   22   26  5.875919 0.661129 SUCCESS 138
111101110   21   21   20   35   30   18   22   27 10.154294 0.254363 SUCCESS 139
111110000   23   27   25   17   19   25   27   28  4.790272 0.779739 SUCCESS 140
111110010   25   19   27   21   23   28   22   20  3.721837 0.881308 SUCCESS 141
111110100   28   27   25   28   31   21   21   21  4.715468 0.787509 SUCCESS 142
111110110   23   21   20   23   29   28   24   23  3.010870 0.933674 SUCCESS 143
111111000   28   25   25   21   19   30   29   24  4.537396 0.805680 SUCCESS 144
111111010   31   31   29   28   27   28   22   25  6.234712 0.620959 SUCCESS 145
111111100   21   23   26   17   25   22   28   30  5.137811 0.742750 SUCCESS 146
111111110   28   21   31   25   25   23   14   33 10.714329 0.218417 SUCCESS 147

		  NONPERIODIC TEMPLATES TEST
-------------------------------------------------------------------------------------
		  COMPUTATIONAL INFORMATION
-------------------------------------------------------------------------------------
	LAMBDA = 24.398438	M = 12500	N = 8	m = 9	n = 100000
-------------------------------------------------------------------------------------
		F R E Q U E N C Y
Template   W_1  W_2  W_3  W_4  W_5  W_6  W_7  W_8    Chi^2   P_value Assignment Index
-------------------------------------------------------------------------------------
000000001   29   28   16   24   27   20   28   19  7.332274 0.501243 SUCCESS   0
000000011   28   35   21   22   23   21   21   20  7.925408 0.440790 SUCCESS   1
000000101   26   28   26   31   32   19   25   25  6.326727 0.610684 SUCCESS   2
000000111   28   26   23   23   25   27   22   19  2.604415 0.956684 SUCCESS   3
000001001   31   27   22   19   24   24   29   31  6.368432 0.606035 SUCCESS   4
000001011   29   25   32   23   33   20   24   29  8.301413 0.404595 SUCCESS   5
000001101   19   30   23   22   27   24   14   23  7.847957 0.448462 SUCCESS   6
000001111   29   24   26   18   27   31   13   28 10.934107 0.205461 SUCCESS   7
000010001   17   20   15   26   30   30   16   26 12.745283 0.120919 SUCCESS   8
000010011   28   27   23   23   18   28   19   32  6.968848 0.539998 SUCCESS   9
000010101   29   30   29   26   24   25   26   23  3.445791 0.903356 SUCCESS  10
000010111   26   22   26   31   30   21   24   18  5.867313 0.662092 SUCCESS  11
000011001   37   28   20   27   19   23   25   30 11.045981 0.199107 SUCCESS  12
000011011   26   28   21   26   20   24   22   29  3.223366 0.919568 SUCCESS  13
000011101   27   23   17   24   25   31   33   22  7.935338 0.439812 SUCCESS  14
000011111   23   23   27   26   30   32   23   25  4.436775 0.815725 SUCCESS  15
000100011   17   24   22   24   21   23   20   28  4.517536 0.807676 SUCCESS  16
000100101   19   23   22   20   24   20   30   21  5.025937 0.754800 SUCCESS  17
000100111   22   27   27   27   28   27   20   27  3.046617 0.931398 SUCCESS  18
000101001   21   28   25   21   21   24   27   23  2.409131 0.965834 SUCCESS  19
000101011   21   30   19   28   19   23   25   21  5.425111 0.711322 SUCCESS  20
000101101   27   24   29   30   23   24   29   33  6.641168 0.575795 SUCCESS  21
000101111   27   24   31   17   25   22   22   25  4.976950 0.760037 SUCCESS  22
000110011   32   30   26   28   22   23   22   33  8.140552 0.419863 SUCCESS  23
000110101   28   22   24   22   17   25   21   24  3.874092 0.868301 SUCCESS  24
000110111   23   21   20   18   25   24   28   28  4.247449 0.834136 SUCCESS  25
000111001   26   25   27   22   29   26   26   20  2.588527 0.957475 SUCCESS  26
000111011   33   27   20   22   25   29   24   13 10.908289 0.206950 SUCCESS  27
000111101   33   28   19   24   19   28   23   34 10.698442 0.219378 SUCCESS  28
000111111   25   19   28   33   26   28   32   23  8.123340 0.421516 SUCCESS  29
001000011   29   23   18   22   32   28   25   24  5.977864 0.649712 SUCCESS  30
001000101   24   24   22   19   24   26   20   26  2.535569 0.960052 SUCCESS  31
001000111   21   26   21   21   25   21   26   16  5.178192 0.738372 SUCCESS  32
001001011   21   29   21   26   22   27   33   20  6.469053 0.594842 SUCCESS  33
001001101   16   22   15   33   23   26   21   25 10.805020 0.212994 SUCCESS  34
001001111   26   24   27   23   30   17   24   21  4.629411 0.796351 SUCCESS  35
001010011   20   25   21   29   27   30   25   26  3.961473 0.860583 SUCCESS  36
001010101   25   22   25   21   18   26   30   28  4.485761 0.810856 SUCCESS  37
001010111   22   22   22   24   12   26   38   14 19.778157 0.011209 SUCCESS  38
001011011   22   18   32   28   18   17   27   28  9.865671 0.274581 SUCCESS  39
001011101   29   25   25   33   28   29   28   26  6.167190 0.628510 SUCCESS  40
001011111   22   26   35   17   24   22   29   27  8.867406 0.353605 SUCCESS  41
001100101   33   20   27   31   27   20   22   21  7.926732 0.440660 SUCCESS  42
001100111   34   27   16   24   22   26   22   23  7.866492 0.446619 SUCCESS  43
001101011   28   27   33   30   27   27   21   26  6.471701 0.594548 SUCCESS  44
001101101   23   30   24   27   24   22   15   19  6.933101 0.543868 SUCCESS  45
001101111   19   25   16   23   29   29   26   25  6.239346 0.620441 SUCCESS  46
001110101   20   17   32   18   28   33   25   29 11.917808 0.154909 SUCCESS  47
001110111   23   33   20   22   23   24   29   21  5.756763 0.674457 SUCCESS  48
001111011   29   23   22   26   22   27   28   29  3.309423 0.913467 SUCCESS  49
001111101   23   25   28   28   32   25   20   19  5.715058 0.679115 SUCCESS  50
001111111   21   22   17   29   25   19   30   21  7.017834 0.534710 SUCCESS  51
010000011   22   19   23   19   30   29   20   29  6.739141 0.565021 SUCCESS  52
010000111   25   25   25   31   31   31   19   30  8.149157 0.419037 SUCCESS  53
010001011   31   22   26   19   26   30   25   29  5.783904 0.671423 SUCCESS  54
010001111   18   25   23   30   24   26   32   27  6.012287 0.645856 SUCCESS  55
010010011   18   21   19   24   24   24   18   14  9.794177 0.279770 SUCCESS  56
010010111   19   28   31   22   22   25   30   21  5.952047 0.652604 SUCCESS  57
010011011   20   26   19   27   28   32   17   26  7.875098 0.445765 SUCCESS  58
010011111   20   29   27   23   32   15   24   19  9.518132 0.300487 SUCCESS  59
010100011   23   22   30   33   18   22   25   24  6.790775 0.559366 SUCCESS  60
010100111   19   23   23   26   30   26   23   21  3.519271 0.897689 SUCCESS  61
010101011   24   25   23   15   21   21   29   28  6.272445 0.616743 SUCCESS  62
010101111   23   22   26   23   19   18   34   15 11.135348 0.194147 SUCCESS  63
010110011   20   32   20   30   21   22   19   24  7.391191 0.495073 SUCCESS  64
010110111   30   23   30   26   19   13   23   24  9.678993 0.288283 SUCCESS  65
010111011   24   26   23   28   24   24   34   25  4.682369 0.790923 SUCCESS  66
010111111   26   23   30   19   28   27   26   17  6.019568 0.645040 SUCCESS  67
011000111   29   25   33   26   19   33   25   21  9.029591 0.339806 SUCCESS  68
011001111   29   26   14   21   19   24   23   24  7.407078 0.493415 SUCCESS  69
