		  NONPERIODIC TEMPLATES TEST
-------------------------------------------------------------------------------------
		  COMPUTATIONAL INFORMATION
-------------------------------------------------------------------------------------
	LAMBDA = 244.125000	M = 125000	N = 8	m = 9	n = 1000000
-------------------------------------------------------------------------------------
		F R E Q U E N C Y
Template   W_1  W_2  W_3  W_4  W_5  W_6  W_7  W_8    Chi^2   P_value Assignment Index
000100101  233  242  238  223  251  235  231  254  4.289100 0.830143 SUCCESS  17
000100111  238  246  249  225  234  258  251  225  4.823979 0.776213 SUCCESS  18
000101001  223  246  266  247  256  231  255  229  6.765434 0.562139 SUCCESS  19
000101011  259  239  254  219  243  240  243  245  4.222372 0.836524 SUCCESS  20
000101101  240  263  267  221  268  220  228  250 12.192609 0.142815 SUCCESS  21
000101111  235  258  222  249  246  273  257  244  7.592643 0.474238 SUCCESS  22
000110011  250  238  235  256  252  231  258  250  3.209808 0.920509 SUCCESS  23
000110101  221  246  259  224  245  267  239  256  7.862731 0.446993 SUCCESS  24
000110111  218  236  240  212  258  268  232  251 11.669380 0.166576 SUCCESS  25
000111001  230  224  274  252  236  240  242  254  7.389283 0.495272 SUCCESS  26
000111011  225  236  236  245  260  246  243  262  4.553891 0.804018 SUCCESS  27
000111101  248  211  246  266  236  234  258  238  8.443155 0.391420 SUCCESS  28
000111111  240  246  230  240  250  232  244  253  2.107214 0.977547 SUCCESS  29
001000011  208  234  287  265  251  259  273  235 20.620406 0.008227 FAILURE  30
001000101  235  243  250  238  227  231  237  223  4.741364 0.784828 SUCCESS  31
001000111  249  264  256  242  230  233  262  261  6.320583 0.611370 SUCCESS  32
001001011  232  257  262  221  250  256  230  257  7.235704 0.511429 SUCCESS  33
001001101  240  253  265  249  226  228  242  238  5.024162 0.754991 SUCCESS  34
001001111  272  236  234  241  243  243  249  245  4.161999 0.842219 SUCCESS  35
001010011  230  253  235  241  252  231  247  230  3.446002 0.903340 SUCCESS  36
001010101  252  218  234  259  240  247  244  257  5.335557 0.721183 SUCCESS  37
001010111  259  236  218  216  255  240  238  233  8.716420 0.366780 SUCCESS  38
001011011  227  252  254  257  259  224  217  237  8.606267 0.376591 SUCCESS  39
001011101  228  253  239  242  259  272  253  232  6.751664 0.563648 SUCCESS  40
001011111  240  253  236  235  235  244  251  241  1.632707 0.990279 SUCCESS  41
001100101  241  250  240  223  261  224  245  224  6.791913 0.559241 SUCCESS  42
001100111  256  245  243  247  242  249  236  243  1.045928 0.997941 SUCCESS  43
001101011  219  226  244  230  229  252  246  253  6.492168 0.592276 SUCCESS  44
001101101  254  259  237  266  212  238  273  246 11.671498 0.166474 SUCCESS  45
001101111  243  219  244  225  253  247  221  260  7.931577 0.440182 SUCCESS  46
001110101  250  261  234  251  250  233  240  210  7.663608 0.467000 SUCCESS  47
001110111  219  250  233  235  215  249  236  274 11.453310 0.177313 SUCCESS  48
001111011  244  211  247  262  219  252  256  267 11.789066 0.160866 SUCCESS  49
001111101  257  249  242  243  246  227  239  222  4.270034 0.831975 SUCCESS  50
001111111  252  233  246  258  252  225  252  260  4.760429 0.782848 SUCCESS  51
010000011  288  254  243  262  244  232  234  241 11.026465 0.200204 SUCCESS  52
010000111  212  193  269  258  245  241  254  255 19.841918 0.010951 SUCCESS  53
010001011  216  251  252  237  245  228  245  214  8.982271 0.343794 SUCCESS  54
010001111  258  243  253  241  242  224  268  249  5.446770 0.708930 SUCCESS  55
010010011  233  241  238  244  252  236  283  246  7.684791 0.464850 SUCCESS  56
010010111  265  218  263  233  252  258  249  229  8.919781 0.349108 SUCCESS  57
010011011  282  255  261  236  221  245  250  264 12.153420 0.144489 SUCCESS  58
010011111  262  242  237  260  249  230  250  235  4.100568 0.847938 SUCCESS  59
010100011  244  244  265  228  241  217  222  262  9.534098 0.299259 SUCCESS  60
010100111  231  267  252  250  249  238  233  230  4.984973 0.759181 SUCCESS  61
010101011  240  223  232  257  242  228  249  249  4.610027 0.798327 SUCCESS  62
010101111  235  247  227  225  243  236  240  232  4.159881 0.842418 SUCCESS  63
010110011  238  214  262  243  230  243  233  232  7.360686 0.498264 SUCCESS  64
010110111  247  236  260  227  268  225  218  236  9.760760 0.282221 SUCCESS  65
010111011  258  259  226  256  266  261  267  242  9.212111 0.324720 SUCCESS  66
010111111  240  262  238  214  210  244  266  234 12.824932 0.118017 SUCCESS  67
011000111  215  257  243  264  244  255  225  253  8.359481 0.399166 SUCCESS  68
011001111  258  232  249  252  245  283  216  244 11.559226 0.171980 SUCCESS  69
011010111  236  237  240  225  233  270  248  278 10.402615 0.237896 SUCCESS  70
011011111  217  230  271  227  245  259  239  264 10.990453 0.202241 SUCCESS  71
011101111  262  260  225  263  209  248  248  250 10.980921 0.202783 SUCCESS  72
011111111  250  251  239  234  222  213  252  265  9.179277 0.327399 SUCCESS  73
100000000  243  246  237  246  230  253  261  242  2.654804 0.954121 SUCCESS  74
100010000  242  250  267  252  258  223  229  251  6.520766 0.589105 SUCCESS  75
100100000  274  261  255  276  257  264  248  233 12.757145 0.120483 SUCCESS  76
100101000  270  228  254  229  231  208  217  251 14.896664 0.061186 SUCCESS  77
100110000  255  256  231  250  240  258  240  245  2.937602 0.938212 SUCCESS  78
100111000  267  243  257  239  244  229  258  238  4.979677 0.759746 SUCCESS  79
101000000  242  247  243  227  305  245  286  263 25.943783 0.001074 FAILURE  80
101000100  237  236  251  243  241  248  238  249  1.064993 0.997803 SUCCESS  81
101001000  246  269  250  225  233  256  246  216  8.820219 0.357688 SUCCESS  82
101001100  253  237  224  245  255  234  259  233  4.665104 0.792697 SUCCESS  83
101010000  246  240  270  232  254  255  259  251  5.598231 0.692134 SUCCESS  84
101010100  233  248  253  245  260  262  248  240  3.482014 0.900581 SUCCESS  85
101011000  257  255  268  249  235  250  226  229  6.579020 0.582657 SUCCESS  86
101011100  262  248  248  232  255  236  220  245  5.353563 0.719204 SUCCESS  87
101100000  255  243  257  266  233  240  230  219  7.352212 0.499152 SUCCESS  88
101100100  256  255  274  239  221  241  221  261 10.770147 0.215066 SUCCESS  89
101101000  241  254  265  218  251  244  246  245  5.410758 0.712906 SUCCESS  90
101101100  254  230  234  266  226  244  228  239  6.324820 0.610897 SUCCESS  91
101110000  229  275  223  244  256  248  219  225 11.783770 0.161115 SUCCESS  92
101110100  227  228  230  239  234  237  253  233  4.808092 0.777877 SUCCESS  93
101111000  249  215  251  221  227  235  237  264  9.644251 0.290888 SUCCESS  94
101111100  223  248  228  237  207  259  232  254 11.083660 0.197004 SUCCESS  95
110000000  240  233  218  254  208  251  244  241  9.671790 0.288822 SUCCESS  96
110000010  238  247  237  220  230  228  222  256  7.493082 0.484483 SUCCESS  97
110000100  234  284  251  229  239  266  250  235 10.977743 0.202963 SUCCESS  98
110001000  246  261  248  255  248  211  252  232  7.383987 0.495826 SUCCESS  99
110001010  232  243  254  233  265  266  241  241  5.521971 0.700605 SUCCESS 100
110010000  250  226  252  272  248  237  255  229  6.841694 0.553805 SUCCESS 101
110010010  236  246  263  236  235  260  241  245  3.548741 0.895374 SUCCESS 102
110010100  243  236  226  243  237  220  246  233  4.902358 0.767960 SUCCESS 103
110011000  246  259  238  238  223  248  241  258  4.081503 0.849696 SUCCESS 104
110011010  244  233  228  268  237  243  258  257  5.779348 0.671932 SUCCESS 105
110100000  242  252  221  249  272  226  243  258  8.152943 0.418675 SUCCESS 106
110100010  210  234  264  229  244  233  247  235  8.922958 0.348837 SUCCESS 107
110100100  256  229  231  221  258  245  251  247  5.616237 0.690131 SUCCESS 108
110101000  251  238  260  236  248  232  258  272  6.500642 0.591336 SUCCESS 109
110101010  221  253  251  243  262  243  253  232  5.120546 0.744618 SUCCESS 110
110101100  231  229  276  264  243  272  225  258 13.339687 0.100684 SUCCESS 111
110110000  235  233  244  242  255  245  231  238  2.289391 0.970830 SUCCESS 112
110110010  263  241  234  242  246  250  235  253  2.851809 0.943310 SUCCESS 113
110110100  256  244  264  229  257  256  252  240  4.874819 0.770868 SUCCESS 114
110111000  211  273  233  260  252  242  232  235 11.030702 0.199966 SUCCESS 115
110111010  251  236  245  233  232  245  244  251  1.833949 0.985686 SUCCESS 116
110111100  250  219  239  231  214  246  239  259  8.570255 0.379834 SUCCESS 117
111000000  246  242  241  257  209  288  261  250 15.513099 0.049904 SUCCESS 118
111000010  244  275  260  250  255  262  251  231  8.037494 0.429816 SUCCESS 119
111000100  254  268  243  261  215  216  253  244 11.318795 0.184282 SUCCESS 120
111000110  225  221  253  247  248  264  244  253  6.254915 0.618701 SUCCESS 121
111001000  240  232  249  260  248  214  259  222  8.783148 0.360918 SUCCESS 122
111001010  234  223  234  263  237  213  229  244  9.557400 0.297474 SUCCESS 123
111001100  253  252  250  232  221  249  233  259  5.193629 0.736695 SUCCESS 124
111010000  224  238  229  274  261  226  264  245 10.900424 0.207405 SUCCESS 125
111010010  269  236  228  234  255  222  244  240  7.084243 0.527571 SUCCESS 126
111010100  248  250  229  236  241  231  273  233  6.286690 0.615152 SUCCESS 127
111010110  260  238  265  253  245  264  220  238  7.708093 0.462491 SUCCESS 128
111011000  234  226  249  250  275  263  228  236  9.002396 0.342094 SUCCESS 129
111011010  232  254  251  225  261  270  218  243  9.725807 0.284800 SUCCESS 130
111011100  212  263  203  252  255  252  253  231 15.137095 0.056534 SUCCESS 131
111100000  238  233  249  239  215  236  251  257  5.671313 0.683995 SUCCESS 132
111100010  242  253  233  228  212  230  245  241  7.241000 0.510868 SUCCESS 133
111100100  231  248  259  258  238  247  247  247  2.810501 0.945681 SUCCESS 134
111100110  251  237  233  238  231  252  225  264  5.314374 0.723507 SUCCESS 135
111101000  220  237  238  261  268  222  268  235 11.302908 0.185120 SUCCESS 136
111101010  236  244  229  215  248  252  255  252  5.932928 0.654745 SUCCESS 137
111101100  257  229  229  253  245  255  226  240  4.942606 0.763693 SUCCESS 138
111101110  242  265  227  234  225  232  252  227  7.219816 0.513113 SUCCESS 139
111110000  227  255  243  241  237  253  245  228  3.443884 0.903501 SUCCESS 140
111110010  238  231  255  254  231  245  241  231  3.307251 0.913623 SUCCESS 141
111110100  258  243  242  258  260  225  268  243  6.693410 0.570043 SUCCESS 142
111110110  241  231  259  239  263  265  211  233 10.348598 0.241406 SUCCESS 143
111111000  233  240  250  238  232  253  251  241  2.099800 0.977798 SUCCESS 144
111111010  255  241  242  231  235  251  256  258  3.257470 0.917176 SUCCESS 145
111111100  236  249  254  226  216  231  256  252  7.126610 0.523036 SUCCESS 146
111111110  250  251  239  234  222  213  252  265  9.179277 0.327399 SUCCESS 147

		  NONPERIODIC TEMPLATES TEST
-------------------------------------------------------------------------------------
		  COMPUTATIONAL INFORMATION
-------------------------------------------------------------------------------------
	LAMBDA = 244.125000	M = 125000	N = 8	m = 9	n = 1000000
-------------------------------------------------------------------------------------
		F R E Q U E N C Y
Template   W_1  W_2  W_3  W_4  W_5  W_6  W_7  W_8    Chi^2   P_value Assignment Index
-------------------------------------------------------------------------------------
000000001  261  256  241  244  234  229  236  257  4.230845 0.835718 SUCCESS   0
000000011  270  247  262  250  249  237  221  246  6.967735 0.540118 SUCCESS   1
000000101  236  231  228  223  244  235  234  235  5.141729 0.742326 SUCCESS   2
000000111  247  267  255  241  265  229  242  246  5.643775 0.687064 SUCCESS   3
000001001  242  259  229  256  270  240  244  237  5.646952 0.686710 SUCCESS   4
000001011  240  246  248  230  244  251  241  237  1.452648 0.993467 SUCCESS   5
000001101  247  229  247  244  243  231  256  244  2.372006 0.967432 SUCCESS   6
000001111  247  254  248  237  243  234  247  233  1.725914 0.988293 SUCCESS   7
000010001  228  218  250  262  243  259  222  220 10.975625 0.203084 SUCCESS   8
000010011  234  248  238  236  249  245  218  256  4.529531 0.806471 SUCCESS   9
000010101  228  215  245  224  249  232  216  263 11.998781 0.151258 SUCCESS  10
000010111  239  241  238  234  252  258  250  232  2.593372 0.957235 SUCCESS  11
000011001  236  254  256  274  245  266  241  273 10.675881 0.220749 SUCCESS  12
000011011  238  246  275  240  231  227  260  247  7.359627 0.498375 SUCCESS  13
000011101  244  250  303  252  246  263  257  232 17.943889 0.021651 SUCCESS  14
000011111  237  226  244  231  260  219  247  233  6.638333 0.576108 SUCCESS  15
000100011  239  210  261  241  252  233  238  230  8.084097 0.425299 SUCCESS  16
000100101  251  245  228  238  257  252  253  224  4.478691 0.811561 SUCCESS  17
000100111  219  228  236  249  257  218  233  257  8.976976 0.344242 SUCCESS  18
000101001  261  251  248  240  252  224  235  227  5.116309 0.745076 SUCCESS  19
000101011  232  246  254  223  223  235  249  251  5.485959 0.704595 SUCCESS  20
000101101  247  228  233  251  262  257  232  268  6.955025 0.541493 SUCCESS  21
000101111  244  231  231  245  262  257  243  246  3.539209 0.896125 SUCCESS  22
000110011  232  261  233  248  239  261  243  271  6.800386 0.558315 SUCCESS  23
000110101  231  225  221  246  246  220  267  278 14.119235 0.078710 SUCCESS  24
000110111  232  257  243  223  224  229  269  240  8.599912 0.377162 SUCCESS  25
000111001  239  239  218  242  249  261  263  239  6.061087 0.640389 SUCCESS  26
000111011  239  272  268  246  277  269  252  243 13.301557 0.101887 SUCCESS  27
000111101  268  256  262  233  239  220  250  236  7.893447 0.443947 SUCCESS  28
000111111  236  261  234  223  254  232  240  257  5.621532 0.689541 SUCCESS  29
001000011  242  283  262  245  231  236  255  249  9.390051 0.310467 SUCCESS  30
001000101  227  269  255  238  251  261  258  218  9.637896 0.291366 SUCCESS  31
001000111  235  242  254  250  262  237  240  227  3.814592 0.873452 SUCCESS  32
001001011  285  226  240  256  265  242  253  220 13.804662 0.087001 SUCCESS  33
001001101  226  228  236  214  235  260  225  255 10.089102 0.258828 SUCCESS  34
001001111  221  256  237  221  245  230  237  242  6.426500 0.599571 SUCCESS  35
001010011  259  279  234  261  259  254  232  221 11.970183 0.152539 SUCCESS  36
001010101  264  250  260  229  243  229  222  255  7.406230 0.493503 SUCCESS  37
001010111  231  239  260  228  251  250  227  256  5.196806 0.736349 SUCCESS  38
001011011  235  233  198  230  268  261  235  255 15.211237 0.055166 SUCCESS  39
001011101  223  254  235  245  232  211  256  256  9.126318 0.331752 SUCCESS  40
001011111  267  237  241  248  224  259  259  229  7.096953 0.526209 SUCCESS  41
001100101  254  251  258  266  238  226  261  224  7.929459 0.440391 SUCCESS  42
001100111  264  291  241  241  226  263  247  268 16.416569 0.036791 SUCCESS  43
001101011  229  237  223  228  243  240  259  266  7.218757 0.513225 SUCCESS  44
001101101  241  242  249  273  241  267  209  242 11.198050 0.190728 SUCCESS  45
001101111  247  237  225  210  246  250  243  241  6.941255 0.542984 SUCCESS  46
001110101  247  225  250  260  237  264  242  246  4.721240 0.786912 SUCCESS  47
001110111  238  258  241  252  243  240  231  249  2.186652 0.974748 SUCCESS  48
001111011  259  253  236  234  233  240  223  243  4.477631 0.811667 SUCCESS  49
001111101  232  241  255  245  234  272  257  237  5.812183 0.668261 SUCCESS  50
001111111  237  257  246  251  275  219  273  275 15.416715 0.051532 SUCCESS  51
010000011  256  221  279  255  205  234  247  230 16.317008 0.038061 SUCCESS  52
010000111  247  253  271  228  252  257  246  260  6.577961 0.582774 SUCCESS  53
010001011  226  278  226  227  250  244  248  254  9.510796 0.301052 SUCCESS  54
010001111  245  252  272  257  239  261  248  236  5.921277 0.656050 SUCCESS  55
010010011  236  230  237  224  233  250  251  249  4.027485 0.854635 SUCCESS  56
010010111  297  223  277  261  235  242  263  216 24.753278 0.001711 FAILURE  57
010011011  230  223  237  230  219  269  244  231  9.822191 0.277728 SUCCESS  58
010011111  231  274  255  258  249  245  243  260  7.004805 0.536114 SUCCESS  59
010100011  234  251  265  253  253  241  253  258  4.338880 0.825328 SUCCESS  60
010100111  255  292  224  257  234  237  236  235 13.911638 0.084098 SUCCESS  61
010101011  255  241  266  230  251  219  217  250  9.553163 0.297798 SUCCESS  62
010101111  238  255  270  247  247  245  211  261  9.425004 0.307720 SUCCESS  63
010110011  224  252  248  240  238  263  252  255  4.546477 0.804765 SUCCESS  64
010110111  233  257  227  217  249  248  235  253  6.437092 0.598394 SUCCESS  65
010111011  225  243  240  244  243  218  261  260  6.798268 0.558546 SUCCESS  66
010111111  279  249  242  268  221  256  229  250 11.666202 0.166730 SUCCESS  67
011000111  259  247  212  271  243  250  255  236  9.337093 0.314662 SUCCESS  68
011001111  264  285  222  248  226  263  245  249 13.894691 0.084552 SUCCESS  69
011010111  241  235  241  249  249  262  249  270  4.927778 0.765267 SUCCESS  70
011011111  239  242  210  226  264  235  232  244  9.105135 0.333505 SUCCESS  71
011101111  245  263  239  261  263  234  245  236  5.056996 0.751467 SUCCESS  72
011111111  253  242  225  242  270  226  255  273 10.183368 0.252391 SUCCESS  73
100000000  261  256  241  244  234  229  236  257  4.230845 0.835718 SUCCESS  74
100010000  243  253  233  249  217  241  237  228  5.439356 0.709749 SUCCESS  75
100100000  221  227  232  253  251  250  267  219  9.702506 0.286530 SUCCESS  76
100101000  239  221  255  217  238  240  261  238  7.591584 0.474346 SUCCESS  77
100110000  244  238  270  240  232  247  219  258  7.215580 0.513562 SUCCESS  78
100111000  264  250  245  250  257  239  251  237  3.198157 0.921313 SUCCESS  79
101000000  243  231  238  261  229  227  237  220  6.993155 0.537371 SUCCESS  80
101000100  263  211  255  237  246  234  240  247  7.430591 0.490965 SUCCESS  81
101001000  225  253  236  259  239  255  279  232  9.488554 0.302771 SUCCESS  82
101001100  263  252  246  259  255  242  243  251  3.450239 0.903017 SUCCESS  83
101010000  258  217  259  225  278  263  223  249 14.782274 0.063520 SUCCESS  84
101010100  241  248  238  250  240  276  249  250  5.033694 0.753969 SUCCESS  85
101011000  241  251  248  221  260  255  266  249  6.267625 0.617281 SUCCESS  86
101011100  216  228  231  262  244  250  227  240  7.997246 0.433739 SUCCESS  87
101100000  241  259  267  228  246  234  245  215  8.343593 0.400647 SUCCESS  88
101100100  226  249  288  232  237  224  246  231 12.946736 0.113695 SUCCESS  89
101101000  248  229  259  259  254  256  262  260  6.339648 0.609243 SUCCESS  90
101101100  258  203  221  239  248  222  239  255 13.107730 0.108196 SUCCESS  91
101110000  228  233  235  225  239  246  255  251  4.355827 0.823678 SUCCESS  92
101110100  251  249  251  237  227  250  245  241  2.149581 0.976079 SUCCESS  93
101111000  241  253  253  247  245  238  237  247  1.156082 0.997057 SUCCESS  94
101111100  237  248  249  211  259  263  213  264 13.252836 0.103441 SUCCESS  95
110000000  258  241  258  248  260  229  238  245  3.935338 0.862910 SUCCESS  96
110000010  255  274  293  236  247  240  213  229 19.863101 0.010867 SUCCESS  97
110000100  225  225  260  237  251  222  220  256  9.719452 0.285271 SUCCESS  98
110001000  222  269  239  248  242  236  257  227  7.113900 0.524395 SUCCESS  99
110001010  263  247  255  231  221  225  248  246  6.669049 0.572724 SUCCESS 100
110010000  221  238  257  265  266  239  238  242  7.289722 0.505721 SUCCESS 101
110010010  260  234  246  237  234  267  236  234  5.097244 0.747134 SUCCESS 102
110010100  248  246  270  240  245  241  237  230  4.092094 0.848720 SUCCESS 103
110011000  244  229  240  242  229  245  236  242  2.331758 0.969115 SUCCESS 104
110011010  245  245  225  243  227  265  236  258  5.745455 0.675720 SUCCESS 105
110100000  248  234  247  259  249  237  234  225  3.770107 0.877247 SUCCESS 106
110100010  239  237  228  240  243  223  224  243  5.117369 0.744961 SUCCESS 107
110100100  248  239  259  243  245  254  270  225  5.920218 0.656168 SUCCESS 108
110101000  254  242  250  254  290  240  238  258 10.954442 0.204294 SUCCESS 109
110101010  232  239  244  251  248  266  244  245  3.028690 0.932544 SUCCESS 110
110101100  226  248  233  218  266  254  269  257 10.635632 0.223211 SUCCESS 111
110110000  262  238  254  243  238  223  239  228  5.193629 0.736695 SUCCESS 112
110110010  229  230  300  222  253  240  237  241 17.777600 0.022957 SUCCESS 113
110110100  242  236  257  251  246  275  210  250 10.334829 0.242307 SUCCESS 114
110111000  219  238  237  227  230  238  260  263  7.872264 0.446046 SUCCESS 115
110111010  237  240  245  214  225  252  254  243  6.366127 0.606292 SUCCESS 116
110111100  236  243  230  231  222  252  231  247  4.961671 0.761665 SUCCESS 117
111000000  266  255  249  258  272  253  227  262  9.666494 0.289218 SUCCESS 118
111000010  250  225  241  226  239  246  238  259  4.351590 0.824091 SUCCESS 119
111000100  227  255  214  222  276  247  239  227 13.355575 0.100187 SUCCESS 120
111000110  234  249  250  246  226  236  264  243  4.046550 0.852899 SUCCESS 121
111001000  228  273  235  249  258  264  242  246  7.610649 0.472396 SUCCESS 122
111001010  258  253  247  236  248  241  245  227  2.814738 0.945440 SUCCESS 123
111001100  245  241  239  246  238  234  229  233  2.257616 0.972078 SUCCESS 124
111010000  247  254  250  252  239  230  241  227  3.097536 0.928088 SUCCESS 125
111010010  265  241  252  231  239  262  290  235 13.614012 0.092398 SUCCESS 126
111010100  248  249  242  237  290  246  250  245  9.479021 0.303510 SUCCESS 127
111010110  248  247  246  225  268  234  288  252 12.930849 0.114251 SUCCESS 128
111011000  266  265  257  230  241  235  246  234  6.264447 0.617636 SUCCESS 129
111011010  232  253  237  229  255  267  244  251  5.059114 0.751240 SUCCESS 130
111011100  222  240  248  247  235  249  218  254  6.002833 0.646915 SUCCESS 131
111100000  251  262  250  241  240  244  230  254  3.072116 0.929751 SUCCESS 132
111100010  233  278  209  238  247  247  235  233 11.719161 0.164181 SUCCESS 133
111100100  238  229  225  242  230  254  219  247  6.664813 0.573190 SUCCESS 134
111100110  254  259  244  242  244  259  238  236  2.745892 0.949279 SUCCESS 135
111101000  261  275  242  253  236  241  259  232  7.479313 0.485908 SUCCESS 136
111101010  215  233  259  261  273  255  230  247 11.175808 0.191935 SUCCESS 137
111101100  250  242  253  240  252  225  240  230  3.300896 0.914081 SUCCESS 138
111101110  250  244  248  241  239  250  220  243  2.979968 0.935608 SUCCESS 139
111110000  232  260  243  222  242  244  240  255  4.362182 0.823058 SUCCESS 140
111110010  253  250  239  230  240  245  243  247  1.552210 0.991806 SUCCESS 141
111110100  235  245  248  263  227  256  244  245  3.772226 0.877067 SUCCESS 142
111110110  258  240  236  250  244  247  247  248  1.447353 0.993548 SUCCESS 143
111111000  232  296  215  237  240  238  247  249 16.199440 0.039613 SUCCESS 144
111111010  234  248  239  272  264  241  224  265  9.178218 0.327486 SUCCESS 145
111111100  251  252  221  248  270  225  272  259 11.407765 0.179647 SUCCESS 146
111111110  253  242  225  242  270  226  255  273 10.183368 0.252391 SUCCESS 147

		  NONPERIODIC TEMPLATES TEST
-------------------------------------------------------------------------------------
		  COMPUTATIONAL INFORMATION
-------------------------------------------------------------------------------------
	LAMBDA = 244.125000	M = 125000	N = 8	m = 9	n = 1000000
-------------------------------------------------------------------------------------
		F R E Q U E N C Y
Template   W_1  W_2  W_3  W_4  W_5  W_6  W_7  W_8    Chi^2   P_value Assignment Index
-------------------------------------------------------------------------------------
000000001  242  236  260  226  232  255  231  214  8.456924 0.390155 SUCCESS   0
000000011  236  219  256  206  222  234  234  222 14.726138 0.064694 SUCCESS   1
000000101  224  245  235  251  222  253  247  233  5.239173 0.731734 SUCCESS   2
000000111  257  240  231  233  248  207  244  237  8.146588 0.419284 SUCCESS   3
000001001  242  255  263  254  248  258  259  240  4.331466 0.826048 SUCCESS   4
000001011  230  263  242  253  223  254  243  238  5.175623 0.738651 SUCCESS   5
000001101  251  232  239  245  256  231  243  226  3.662072 0.886254 SUCCESS   6
000001111  252  232  266  226  259  238  245  250  5.550568 0.697431 SUCCESS   7
000010001  227  230  263  273  235  239  246  241  7.649839 0.468400 SUCCESS   8
000010011  235  247  240  270  243  245  256  272  7.194396 0.515812 SUCCESS   9
000010101  273  252  268  212  201  238  209  243 23.852986 0.002426 FAILURE  10
000010111  226  265  233  254  245  245  261  233  5.912804 0.656999 SUCCESS  11
000011001  220  238  243  238  237  228  256  239  4.814447 0.777212 SUCCESS  12
000011011  254  235  241  229  238  228  256  245  3.637711 0.888243 SUCCESS  13
000011101  294  246  254  270  213  244  242  242 17.946008 0.021635 SUCCESS  14
000011111  249  246  269  258  256  253  261  281 11.451191 0.177421 SUCCESS  15
000100011  217  243  232  216  226  234  241  238  9.123141 0.332015 SUCCESS  16
000100101  242  250  254  239  280  255  266  210 13.604479 0.092675 SUCCESS  17
000100111  248  242  234  264  251  249  244  254  2.904767 0.940191 SUCCESS  18
000101001  235  243  236  282  251  229  242  248  7.967589 0.436643 SUCCESS  19
000101011  242  258  263  219  216  230  235  236  9.847611 0.275885 SUCCESS  20
000101101  246  230  259  240  240  250  225  268  6.052614 0.641338 SUCCESS  21
000101111  261  264  248  236  252  234  254  224  6.049436 0.641694 SUCCESS  22
000110011  244  240  249  222  235  233  260  232  4.814447 0.777212 SUCCESS  23
000110101  240  250  240  258  285  256  262  217 13.252836 0.103441 SUCCESS  24
000110111  267  250  231  249  232  239  256  222  6.599144 0.580433 SUCCESS  25
000111001  226  234  238  242  234  231  228  260  5.337676 0.720950 SUCCESS  26
000111011  263  249  224  268  253  226  244  240  7.538626 0.479783 SUCCESS  27
000111101  257  253  241  205  260  264  223  238 12.353602 0.136111 SUCCESS  28
000111111  249  226  261  231  259  260  251  266  7.661489 0.467215 SUCCESS  29
001000011  248  259  256  237  235  235  273  248  6.115105 0.634340 SUCCESS  30
001000101  243  249  264  241  251  244  243  250  2.172882 0.975248 SUCCESS  31
001000111  251  236  229  236  204  255  215  252 12.907547 0.115070 SUCCESS  32
001001011  254  230  281  217  256  265  258  230 14.241039 0.075695 SUCCESS  33
001001101  240  238  218  254  241  273  255  254  8.023725 0.431156 SUCCESS  34
001001111  240  245  246  264  238  243  228  223  4.920363 0.766053 SUCCESS  35
001010011  230  235  236  243  254  215  237  250  5.851372 0.663876 SUCCESS  36
001010101  248  260  244  228  228  236  246  251  3.829421 0.872176 SUCCESS  37
001010111  230  243  267  241  228  243  232  227  6.081211 0.638135 SUCCESS  38
001011011  241  246  264  251  255  248  230  277  7.918867 0.441435 SUCCESS  39
001011101  228  265  253  242  235  250  261  227  6.248560 0.619411 SUCCESS  40
001011111  248  247  252  238  218  249  227  228  5.856668 0.663283 SUCCESS  41
001100101  232  251  259  254  229  225  254  253  5.439356 0.709749 SUCCESS  42
001100111  246  241  227  253  228  237  275  238  7.146734 0.520887 SUCCESS  43
001101011  250  260  235  260  243  223  263  247  6.074856 0.638847 SUCCESS  44
001101101  226  233  221  244  268  253  254  258  8.159298 0.418066 SUCCESS  45
001101111  248  227  242  236  241  226  239  227  4.391839 0.820154 SUCCESS  46
001110101  279  232  253  263  234  268  247  260 11.570877 0.171402 SUCCESS  47
001110111  260  222  249  238  257  245  266  248  6.197720 0.625095 SUCCESS  48
001111011  255  243  242  239  265  238  263  231  4.881174 0.770198 SUCCESS  49
001111101  255  269  227  287  242  239  233  234 13.242244 0.103782 SUCCESS  50
001111111  223  248  239  221  257  245  234  222  7.544981 0.479129 SUCCESS  51
010000011  259  233  251  258  250  224  242  226  5.750751 0.675128 SUCCESS  52
010000111  244  259  240  262  234  255  254  248  3.775403 0.876798 SUCCESS  53
010001011  264  236  250  239  254  241  241  261  3.913095 0.864878 SUCCESS  54
010001111  250  243  229  235  222  258  207  232 10.825223 0.211800 SUCCESS  55
010010011  244  221  241  257  241  246  277  218 10.536070 0.229396 SUCCESS  56
010010111  252  222  260  219  217  257  249  235 10.351775 0.241199 SUCCESS  57
010011011  219  225  209  246  257  272  240  247 13.567408 0.093761 SUCCESS  58
010011111  251  248  256  253  251  234  229  219  5.473249 0.706002 SUCCESS  59
010100011  240  253  248  228  252  246  226  234  3.674782 0.885210 SUCCESS  60
010100111  250  246  257  242  246  241  217  232  4.678873 0.791282 SUCCESS  61
010101011  266  265  257  238  231  229  244  253  6.767552 0.561907 SUCCESS  62
010101111  245  262  278  238  245  258  244  244  7.196515 0.515586 SUCCESS  63
